Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,min_age,max_age,scenario,method,mean,lower,upper,attr
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,absolute number,25,110,B,di_coxme,2032.0428397786,1261.26796951775,2844.85997569004,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,absolute number,25,110,C,di_gee,810.951585832735,486.570951499641,1135.33222016583,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,absolute number,25,110,C,di_coxme,1175.87979945746,729.856427249461,1646.23171924045,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,A,di_gee,334.532660915382,200.719596549229,468.345725281534,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,485.072358327304,301.079394823844,679.101301658225,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,B,di_gee,333.994657753448,200.396794652069,467.592520854827,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,484.2922537425,300.595191978104,678.0091552395,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,C,di_gee,193.27228909297,115.963373455782,270.581204730157,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,280.244819184806,173.945060183673,392.342746858729,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,crude rate,25,110,A,di_gee,478.213381427356,286.928028856414,669.498733998297,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,crude rate,25,110,A,di_coxme,693.409403069666,430.39204328462,970.773164297532,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,crude rate,25,110,B,di_gee,477.444307607828,286.466584564697,668.422030650958,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,crude rate,25,110,B,di_coxme,692.29424603135,429.699876847045,969.211944443891,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,crude rate,25,110,C,di_gee,276.282126386257,165.769275831754,386.79497694076,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,5,nvss,YLL,crude rate,25,110,C,di_coxme,400.609083260073,248.653913747632,560.852716564102,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,absolute number,25,110,A,di_gee,23.8673931794355,14.3204359076613,33.4143504512096,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,absolute number,25,110,A,di_coxme,34.6077201101814,21.4806538614919,48.4508081542539,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,absolute number,25,110,B,di_gee,23.8658446259233,14.319506775554,33.4121824762926,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,absolute number,25,110,B,di_coxme,34.6054747075888,21.479260163331,48.4476645906243,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,absolute number,25,110,C,di_gee,13.5938987787116,8.15633926722696,19.0314582901962,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,absolute number,25,110,C,di_coxme,19.7111532291318,12.2345089008404,27.5956145207845,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,7.03010139380507,4.21806083628304,9.84214195132708,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,10.1936470210173,6.32709125442456,14.2711058294243,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,7.02964526991578,4.21778716194947,9.84150337788208,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,10.1929856413779,6.3266807429242,14.270179897929,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,4.00406052026692,2.40243631216015,5.60568472837368,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,5.80588775438703,3.60365446824023,8.12824285614184,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,crude rate,25,110,A,di_gee,8.76311423011854,5.25786853807112,12.2683599221659,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,crude rate,25,110,A,di_coxme,12.7065156336719,7.88680280710669,17.7891218871406,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,crude rate,25,110,B,di_gee,8.76254566566676,5.25752739940005,12.2675639319334,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,crude rate,25,110,B,di_coxme,12.7056912152168,7.88629109910008,17.7879677013035,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,crude rate,25,110,C,di_gee,4.99111431797079,2.99466859078247,6.98756004515909,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,Deaths,crude rate,25,110,C,di_coxme,7.23711576105764,4.49200288617371,10.1319620654807,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,absolute number,25,110,A,di_gee,697.375432614958,418.425259568975,976.32560566094,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,absolute number,25,110,A,di_coxme,1011.19437729169,627.637889353462,1415.67212820836,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,absolute number,25,110,B,di_gee,697.330185814549,418.39811148873,976.262260140367,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,absolute number,25,110,B,di_coxme,1011.1287694311,627.597167233094,1415.58027720353,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,absolute number,25,110,C,di_gee,397.196751671068,238.31805100264,556.075452339494,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,absolute number,25,110,C,di_coxme,575.935289923047,357.477076503961,806.309405892267,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,A,di_gee,176.754811824967,106.05288709498,247.456736554953,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,256.294477146202,159.07933064247,358.812268004683,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,B,di_gee,176.743343698449,106.046006219069,247.440681177828,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,256.27784836275,159.069009328604,358.788987707851,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,C,di_gee,100.672369308815,60.4034215852889,140.941317032341,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,145.974935497781,90.6051323779334,204.364909696894,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,crude rate,25,110,A,di_gee,256.047257919592,153.628354751755,358.466161087428,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,crude rate,25,110,A,di_coxme,371.268523983408,230.442532127633,519.775933576771,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,crude rate,25,110,B,di_gee,256.030645176107,153.618387105664,358.44290324655,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,crude rate,25,110,B,di_coxme,371.244435505355,230.427580658497,519.742209707498,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,crude rate,25,110,C,di_gee,145.834129456777,87.5004776740663,204.167781239488,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,6,nvss,YLL,crude rate,25,110,C,di_coxme,211.459487712327,131.2507165111,296.043282797258,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,absolute number,25,110,A,di_gee,410.796032849618,246.477619709771,575.114445989465,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,absolute number,25,110,A,di_coxme,595.654247631946,369.716429564657,833.915946684725,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,absolute number,25,110,B,di_gee,398.242258564838,238.945355138903,557.539161990773,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,absolute number,25,110,B,di_coxme,577.451274919015,358.418032708354,808.431784886621,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,absolute number,25,110,C,di_gee,248.460675200355,149.076405120213,347.844945280496,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,absolute number,25,110,C,di_coxme,360.267979040514,223.614607680319,504.37517065672,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,17.1119777727003,10.2671866636202,23.9567688817804,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,24.8123677704155,15.4007799954303,34.7373148785817,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,16.5890420835836,9.95342525015013,23.2246589170169,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,24.0541110211961,14.9301378752252,33.6757554296746,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,10.3497921387547,6.2098752832528,14.4897089942565,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,15.0071986011943,9.3148129248792,21.010078041672,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,crude rate,25,110,A,di_gee,17.3046607128855,10.3827964277313,24.2265249980397,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,crude rate,25,110,A,di_coxme,25.091758033684,15.574194641597,35.1284612471576,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,crude rate,25,110,B,di_gee,16.7758367046367,10.065502022782,23.4861713864913,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,crude rate,25,110,B,di_coxme,24.3249632217232,15.098253034173,34.0549485104124,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,crude rate,25,110,C,di_gee,10.4663320505107,6.2797992303064,14.6528648707149,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,Deaths,crude rate,25,110,C,di_coxme,15.1761814732404,9.41969884545959,21.2466540625366,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,absolute number,25,110,A,di_gee,11795.778892321,7077.46733539261,16514.0904492494,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,absolute number,25,110,A,di_coxme,17103.8793938655,10616.2010030889,23945.4311514117,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,absolute number,25,110,B,di_gee,11435.3042677241,6861.18256063446,16009.4259748137,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,absolute number,25,110,B,di_coxme,16581.1911881999,10291.7738409517,23213.6676634799,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,absolute number,25,110,C,di_gee,7134.40966742017,4280.6458004521,9988.17353438822,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,absolute number,25,110,C,di_coxme,10344.8940177592,6420.96870067815,14482.8516248629,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,A,di_gee,390.59155078835,234.35493047301,546.828171103689,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,566.357748643108,351.532395709515,792.900848100351,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,B,di_gee,378.655217975871,227.193130785523,530.117305166219,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,549.050066065013,340.789696178284,768.670092491018,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,C,di_gee,236.240451893442,141.744271136065,330.736632650818,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,342.548655245491,212.616406704098,479.568117343687,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,crude rate,25,110,A,di_gee,496.893677769658,298.136206661795,695.65114887752,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,crude rate,25,110,A,di_coxme,720.495832766003,447.204309992692,1008.6941658724,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,crude rate,25,110,B,di_gee,481.70879141381,289.025274848286,674.392307979333,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,crude rate,25,110,B,di_coxme,698.477747550024,433.537912272429,977.868846570034,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,crude rate,25,110,C,di_gee,300.534885463783,180.32093127827,420.748839649296,attributable
2010,us,American Indian or Alaska Native,All Origins,A,666,666,nvss,YLL,crude rate,25,110,C,di_coxme,435.775583922486,270.481396917405,610.08581749148,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,absolute number,25,111,A,di_gee,1489.73835433901,1163.85808932735,1815.61861935067,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,absolute number,25,111,A,di_coxme,2172.53510007773,1800.10051149298,2544.96968866248,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,absolute number,25,111,B,di_gee,1358.1329236603,1061.04134660961,1655.22450071099,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,absolute number,25,111,B,di_coxme,1980.61051367127,1641.0772827562,2320.14374458635,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,absolute number,25,111,C,di_gee,764.313162341598,597.119658079373,931.506666603822,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,absolute number,25,111,C,di_coxme,1114.62336174816,923.545071162764,1305.70165233356,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,23.76710272265,18.5680490020703,28.9661564432297,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,34.6603581371979,28.7185824565354,40.6021338178604,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,21.6674858465125,16.9277233175879,26.4072483754371,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,31.5984168594973,26.1815453978693,37.0152883211255,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,12.1937583124831,9.5263736816274,14.8611429433387,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,17.7825642057045,14.7341246275837,20.8310037838252,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,crude rate,25,111,A,di_gee,27.1008849236042,21.1725663465657,33.0292035006426,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,crude rate,25,111,A,di_coxme,39.5221238469227,32.7469026160217,46.2973450778238,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,crude rate,25,111,B,di_gee,24.7067573764702,19.3021542003673,30.111360552573,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,crude rate,25,111,B,di_coxme,36.0306878406856,29.8539984965682,42.2073771848032,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,1,nvss,Deaths,crude rate,25,111,C,di_gee,13.9041617596038,10.8626263746905,16.9456971445172,attributable
