Year,Race,Hispanic.Origin,label_cause,Gender.Code,nation,Education,attr,source,min_age,max_age,value,measure1,measure2
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,20,24,2.01511984771911,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,25,29,1.87054084180213,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,30,34,3.4522295165525,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,35,39,12.6556927789046,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,40,44,11.5044370027631,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,45,49,10.3651126932233,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,50,54,10.4014472525056,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,55,59,12.217070581539,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,60,64,4.41082689304297,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,65,69,13.4790081948953,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,70,74,8.06970331003321,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,75,79,6.48341749556489,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,80,84,4.2463335970295,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,F,us,666,total,wonder,85,150,2.59036680408415,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,0,4,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,5,9,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,25,29,1.87054084180213,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,30,34,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,35,39,1.58196159736308,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,40,44,5.75221850138156,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,45,49,10.3651126932233,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,50,54,9.24573089111613,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,55,59,11.1989813664107,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,60,64,7.93948840747735,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,65,69,5.24183652023705,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,70,74,7.44895690156911,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,75,79,4.48851980462185,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,80,84,4.63236392403218,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,cvd_stroke,M,us,666,total,wonder,85,150,2.07229344326732,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,0,4,43.6223827891453,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,5,9,2.45024804429396,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,25,29,3.74108168360426,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,30,34,8.63057379138125,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,35,39,6.32784638945231,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,40,44,12.9424916281085,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,45,49,15.5476690398349,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,50,54,9.24573089111613,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,55,59,14.2532490117955,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,60,64,15.8789768149547,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,65,69,15.7255095607112,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,70,74,10.5526889438896,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,75,79,20.946425754902,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,80,84,18.9154860231314,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,A,us,666,total,wonder,85,150,12.7791429001485,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,0,4,20.5281801360684,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,5,9,2.45024804429396,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,25,29,1.87054084180213,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,30,34,1.72611475827625,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,35,39,4.74588479208923,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,40,44,4.31416387603617,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,45,49,6.47819543326456,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,50,54,2.31143272277903,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,55,59,6.10853529076949,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,60,64,11.4681499219117,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,65,69,8.23717167465823,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,70,74,5.58671767617684,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,75,79,10.473212877451,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,80,84,9.26472784806436,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,F,us,666,total,wonder,85,150,7.08033593116335,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,0,4,23.0942026530769,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,5,9,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,25,29,1.87054084180213,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,30,34,6.904459033105,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,35,39,1.58196159736308,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,40,44,8.62832775207234,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,45,49,9.06947360657038,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,50,54,6.9342981683371,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,55,59,8.14471372102598,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,60,64,4.41082689304297,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,65,69,7.48833788605293,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,70,74,4.96597126771274,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,75,79,10.473212877451,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,80,84,9.65075817506704,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,lri,M,us,666,total,wonder,85,150,5.69880696898513,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,0,4,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,5,9,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,25,29,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,30,34,1.72611475827625,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,35,39,6.32784638945231,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,40,44,15.8186008787993,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,45,49,41.4604507728932,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,50,54,38.138639925854,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,55,59,74.3205127043621,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,60,64,82.9235455892078,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,65,69,101.84139525032,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,70,74,72.6273297902988,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,75,79,45.3839224689542,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,80,84,20.0735770041394,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,A,us,666,total,wonder,85,150,5.69880696898513,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,0,4,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,5,9,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,25,29,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,30,34,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,35,39,3.16392319472615,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,40,44,5.75221850138156,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,45,49,22.0258644730995,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,50,54,11.5571636138952,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,55,59,29.5245872387192,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,60,64,33.5222843871266,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,65,69,51.6695314137652,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,70,74,32.2788132401328,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,75,79,19.4502524866947,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,80,84,9.26472784806436,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,F,us,666,total,wonder,85,150,3.45382240544553,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,0,4,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,5,9,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,25,29,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,30,34,1.72611475827625,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,35,39,3.16392319472615,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,40,44,10.0663823774177,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,45,49,19.4345862997937,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,50,54,26.5814763119589,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,55,59,44.7959254656429,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,60,64,49.4012612020813,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,65,69,50.1718638365546,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,70,74,40.348516550166,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,75,79,25.9336699822596,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,80,84,10.8088491560751,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,neo_lung,M,us,666,total,wonder,85,150,2.2449845635396,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,0,4,2.56602251700855,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,5,9,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,25,29,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,30,34,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,35,39,3.16392319472615,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,40,44,5.75221850138156,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,45,49,11.6607517798762,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,50,54,18.4914617822323,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,55,59,40.7235686051299,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,60,64,40.5796074159953,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,65,69,38.9393570074753,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,70,74,51.5219519025197,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,75,79,40.3966782415966,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,80,84,30.1103655062092,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,A,us,666,total,wonder,85,150,9.32532049470294,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,0,4,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,5,9,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,25,29,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,30,34,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,35,39,1.58196159736308,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,40,44,1.43805462534539,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,45,49,9.06947360657038,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,50,54,8.09001452972662,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,55,59,23.4160519479497,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,60,64,16.7611421935633,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,65,69,19.4696785037376,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,70,74,25.4506027470278,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,75,79,20.946425754902,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,80,84,16.2132737341126,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,F,us,666,total,wonder,85,150,5.1807336081683,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,0,4,2.56602251700855,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,5,9,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,25,29,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,30,34,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,35,39,1.58196159736308,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,40,44,4.31416387603617,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,45,49,2.59127817330582,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,50,54,10.4014472525056,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,55,59,17.3075166571802,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,60,64,23.818465222432,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,65,69,19.4696785037376,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,70,74,26.0713491554919,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,75,79,19.4502524866947,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,80,84,13.8970917720965,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,resp_copd,M,us,666,total,wonder,85,150,4.14458688653464,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,0,4,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,5,9,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,25,29,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,30,34,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,35,39,3.16392319472615,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,40,44,8.62832775207234,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,45,49,9.06947360657038,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,50,54,11.5571636138952,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,55,59,17.3075166571802,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,60,64,20.2898037079977,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,65,69,19.4696785037376,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,70,74,15.5186602116023,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,75,79,13.9642838366013,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,80,84,9.65075817506704,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,A,us,666,total,wonder,85,150,2.59036680408415,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,0,4,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,5,9,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,25,29,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,30,34,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,35,39,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,40,44,7.19027312672695,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,45,49,1.29563908665291,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,50,54,3.46714908416855,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,55,59,9.16280293615423,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,60,64,10.5859845433031,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,65,69,10.4836730404741,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,70,74,8.6904497184973,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,75,79,6.98214191830065,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,80,84,5.40442457803754,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,F,us,666,total,wonder,85,150,1.72691120272277,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,0,4,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,5,9,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,10,14,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,15,19,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,20,24,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,25,29,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,30,34,0,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,35,39,3.16392319472615,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,40,44,1.43805462534539,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,45,49,7.77383451991747,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,50,54,8.09001452972662,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,55,59,8.14471372102598,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,60,64,9.70381916469453,YLL,crude rate
2004,American Indian or Alaska Native,All Origins,t2_dm,M,us,666,total,wonder,65,69,8.98600546326352,YLL,crude rate
