Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2000,All,All Origins,666,A,15,Deaths,absolute number,attributable,25,150,C,10.0447193270155,0,47.7211095374462,nvss,GBD
2000,All,All Origins,666,A,15,Deaths,age-adjusted rate,attributable,85,150,A,0.106443446112369,0,0.50823704228378,nvss,GBD
2000,All,All Origins,666,A,15,Deaths,age-adjusted rate,attributable,85,150,B,0.106443446112369,0,0.50823704228378,nvss,GBD
2000,All,All Origins,666,A,15,Deaths,age-adjusted rate,attributable,85,150,C,0.106443446112369,0,0.50823704228378,nvss,GBD
2000,All,All Origins,666,A,15,Deaths,crude rate,attributable,25,150,A,1.25230574406314,0,5.94953603393179,nvss,GBD
2000,All,All Origins,666,A,15,Deaths,crude rate,attributable,25,150,B,1.25230574406314,0,5.94953603393179,nvss,GBD
2000,All,All Origins,666,A,15,Deaths,crude rate,attributable,25,150,C,1.25230574406314,0,5.94953603393179,nvss,GBD
2000,All,All Origins,666,A,15,YLL,absolute number,attributable,25,150,A,236.112280450411,0,1102.47072703985,nvss,GBD
2000,All,All Origins,666,A,15,YLL,absolute number,attributable,25,150,B,236.112280450411,0,1102.47072703985,nvss,GBD
2000,All,All Origins,666,A,15,YLL,absolute number,attributable,25,150,C,236.112280450411,0,1102.47072703985,nvss,GBD
2000,All,All Origins,666,A,15,YLL,age-adjusted rate,attributable,85,150,A,0.92549636136636,0,4.42720903909836,nvss,GBD
2000,All,All Origins,666,A,15,YLL,age-adjusted rate,attributable,85,150,B,0.92549636136636,0,4.42720903909836,nvss,GBD
2000,All,All Origins,666,A,15,YLL,age-adjusted rate,attributable,85,150,C,0.92549636136636,0,4.42720903909836,nvss,GBD
2000,All,All Origins,666,A,15,YLL,crude rate,attributable,25,150,A,29.4368369513964,0,137.448382496883,nvss,GBD
2000,All,All Origins,666,A,15,YLL,crude rate,attributable,25,150,B,29.4368369513964,0,137.448382496883,nvss,GBD
2000,All,All Origins,666,A,15,YLL,crude rate,attributable,25,150,C,29.4368369513964,0,137.448382496883,nvss,GBD
2000,All,All Origins,666,A,16,Deaths,absolute number,attributable,25,150,A,84.4505822644124,44.2763797446456,147.034696400223,nvss,GBD
2000,All,All Origins,666,A,16,Deaths,absolute number,attributable,25,150,B,84.4505822644124,44.2763797446456,147.034696400223,nvss,GBD
2000,All,All Origins,666,A,16,Deaths,absolute number,attributable,25,150,C,70.9660407616209,31.0220129552703,133.937855208175,nvss,GBD
2000,All,All Origins,666,A,16,Deaths,age-adjusted rate,attributable,85,150,A,1.2136817096377,0.629002046228096,2.08827792492776,nvss,GBD
2000,All,All Origins,666,A,16,Deaths,age-adjusted rate,attributable,85,150,B,1.2136817096377,0.629002046228096,2.08827792492776,nvss,GBD
2000,All,All Origins,666,A,16,Deaths,age-adjusted rate,attributable,85,150,C,0.997332999200086,0.427812218821955,1.87149630731104,nvss,GBD
2000,All,All Origins,666,A,16,Deaths,crude rate,attributable,25,150,A,10.7006070939547,5.61019392035427,18.6305466838765,nvss,GBD
2000,All,All Origins,666,A,16,Deaths,crude rate,attributable,25,150,B,10.7006070939547,5.61019392035427,18.6305466838765,nvss,GBD
2000,All,All Origins,666,A,16,Deaths,crude rate,attributable,25,150,C,8.99200098853173,3.93075290894477,16.9710655055321,nvss,GBD
2000,All,All Origins,666,A,16,YLL,absolute number,attributable,25,150,A,1784.74523510581,930.283125282341,3131.36960913338,nvss,GBD
2000,All,All Origins,666,A,16,YLL,absolute number,attributable,25,150,B,1784.74523510581,930.283125282341,3131.36960913338,nvss,GBD
2000,All,All Origins,666,A,16,YLL,absolute number,attributable,25,150,C,1508.50270535331,655.040328584514,2857.00169133158,nvss,GBD
2000,All,All Origins,666,A,16,YLL,age-adjusted rate,attributable,85,150,A,10.705668459454,5.55422611279861,18.3986142266549,nvss,GBD
2000,All,All Origins,666,A,16,YLL,age-adjusted rate,attributable,85,150,B,10.705668459454,5.55422611279861,18.3986142266549,nvss,GBD
2000,All,All Origins,666,A,16,YLL,age-adjusted rate,attributable,85,150,C,8.7969820031147,3.77925333146516,16.4878149666267,nvss,GBD
2000,All,All Origins,666,A,16,YLL,crude rate,attributable,25,150,A,226.14240200121,117.874784789701,396.77116432869,nvss,GBD
2000,All,All Origins,666,A,16,YLL,crude rate,attributable,25,150,B,226.14240200121,117.874784789701,396.77116432869,nvss,GBD
2000,All,All Origins,666,A,16,YLL,crude rate,attributable,25,150,C,191.140123813635,82.9991812836984,362.006415420372,nvss,GBD
2000,All,All Origins,666,A,17,Deaths,absolute number,attributable,25,150,A,3404.00641827077,2776.39791344325,4206.40123058079,nvss,GBD
2000,All,All Origins,666,A,17,Deaths,absolute number,attributable,25,150,B,2691.75072256013,2074.58570814333,3492.01283991813,nvss,GBD
2000,All,All Origins,666,A,17,Deaths,absolute number,attributable,25,150,C,1401.16344974206,815.444357997961,2181.94629084924,nvss,GBD
2000,All,All Origins,666,A,17,Deaths,age-adjusted rate,attributable,85,150,A,4.3556790127701,3.28950667961121,5.71922964896815,nvss,GBD
2000,All,All Origins,666,A,17,Deaths,age-adjusted rate,attributable,85,150,B,3.42049473184633,2.44009491596647,4.72836888664394,nvss,GBD
2000,All,All Origins,666,A,17,Deaths,age-adjusted rate,attributable,85,150,C,1.74972278159164,0.932937590809395,2.87937710637361,nvss,GBD
2000,All,All Origins,666,A,17,Deaths,crude rate,attributable,25,150,A,42.6968238749398,34.8246619280045,52.761349545479,nvss,GBD
2000,All,All Origins,666,A,17,Deaths,crude rate,attributable,25,150,B,33.7629229779113,26.0217548705624,43.8006980229943,nvss,GBD
2000,All,All Origins,666,A,17,Deaths,crude rate,attributable,25,150,C,17.5749460143589,10.2282075457834,27.3683903722762,nvss,GBD
2000,All,All Origins,666,A,17,YLL,absolute number,attributable,25,150,A,74680.4372580294,60937.1159773165,92144.7842227501,nvss,GBD
2000,All,All Origins,666,A,17,YLL,absolute number,attributable,25,150,B,59283.6078993345,45626.7585968637,76788.9338273072,nvss,GBD
2000,All,All Origins,666,A,17,YLL,absolute number,attributable,25,150,C,31027.0768959141,18062.9012513107,48532.52892694,nvss,GBD
2000,All,All Origins,666,A,17,YLL,age-adjusted rate,attributable,85,150,A,37.6454141372754,28.541769742882,49.3385742858481,nvss,GBD
2000,All,All Origins,666,A,17,YLL,age-adjusted rate,attributable,85,150,B,29.5612723338928,21.1447799128182,40.8015004599343,nvss,GBD
2000,All,All Origins,666,A,17,YLL,age-adjusted rate,attributable,85,150,C,15.1213297742747,8.09250520080325,24.8134263322636,nvss,GBD
2000,All,All Origins,666,A,17,YLL,crude rate,attributable,25,150,A,936.724872019891,764.340893825924,1155.78208132513,nvss,GBD
2000,All,All Origins,666,A,17,YLL,crude rate,attributable,25,150,B,743.600761609237,572.301410872288,963.171974521272,nvss,GBD
2000,All,All Origins,666,A,17,YLL,crude rate,attributable,25,150,C,389.176010500014,226.564941023062,608.748805136404,nvss,GBD
2000,All,All Origins,666,A,18,Deaths,absolute number,attributable,25,150,A,1868.2459995777,1528.69520189007,2303.436679861,nvss,GBD
2000,All,All Origins,666,A,18,Deaths,absolute number,attributable,25,150,B,1458.7295034447,1124.34255302426,1890.2876834185,nvss,GBD
2000,All,All Origins,666,A,18,Deaths,absolute number,attributable,25,150,C,755.68456980198,439.954670820156,1177.04122209112,nvss,GBD
2000,All,All Origins,666,A,18,Deaths,age-adjusted rate,attributable,85,150,A,4.61429800062786,3.53336815650188,5.98997898313117,nvss,GBD
2000,All,All Origins,666,A,18,Deaths,age-adjusted rate,attributable,85,150,B,3.54595914345915,2.55544903041029,4.85729137963427,nvss,GBD
2000,All,All Origins,666,A,18,Deaths,age-adjusted rate,attributable,85,150,C,1.80598010097308,0.984487107536278,2.95255072750501,nvss,GBD
2000,All,All Origins,666,A,18,Deaths,crude rate,attributable,25,150,A,47.9258755024487,39.2154223499127,59.0897663218579,nvss,GBD
2000,All,All Origins,666,A,18,Deaths,crude rate,attributable,25,150,B,37.4206012428995,28.842615603366,48.4913079968082,nvss,GBD
2000,All,All Origins,666,A,18,Deaths,crude rate,attributable,25,150,C,19.3854795458616,11.2861008588878,30.1944878158124,nvss,GBD
2000,All,All Origins,666,A,18,YLL,absolute number,attributable,25,150,A,41880.0239832575,34297.6822155567,51517.4592758874,nvss,GBD
2000,All,All Origins,666,A,18,YLL,absolute number,attributable,25,150,B,32872.1349863528,25303.7923326698,42547.803371865,nvss,GBD
2000,All,All Origins,666,A,18,YLL,absolute number,attributable,25,150,C,17117.7885247685,9993.82458740576,26745.3866615595,nvss,GBD
2000,All,All Origins,666,A,18,YLL,age-adjusted rate,attributable,85,150,A,40.2602730835466,31.0277436229266,52.145869725844,nvss,GBD
2000,All,All Origins,666,A,18,YLL,age-adjusted rate,attributable,85,150,B,30.9385996609824,22.3885603462825,42.2888520971839,nvss,GBD
2000,All,All Origins,666,A,18,YLL,age-adjusted rate,attributable,85,150,C,15.7578797596104,8.60090238811299,25.7380343900849,nvss,GBD
2000,All,All Origins,666,A,18,YLL,crude rate,attributable,25,150,A,1074.34289484086,879.834051970069,1321.57078886654,nvss,GBD
2000,All,All Origins,666,A,18,YLL,crude rate,attributable,25,150,B,843.264671361128,649.114945970429,1091.4733540249,nvss,GBD
2000,All,All Origins,666,A,18,YLL,crude rate,attributable,25,150,C,439.120438047634,256.370302988784,686.095980773674,nvss,GBD
2000,All,All Origins,666,A,19,Deaths,absolute number,attributable,25,150,A,604.949352718698,437.797289241735,823.298990111389,nvss,GBD
2000,All,All Origins,666,A,19,Deaths,absolute number,attributable,25,150,B,601.119715109058,434.122566815337,819.418407231681,nvss,GBD
2000,All,All Origins,666,A,19,Deaths,absolute number,attributable,25,150,C,385.597372116474,223.824429611485,602.013799278181,nvss,GBD
2000,All,All Origins,666,A,19,Deaths,age-adjusted rate,attributable,85,150,A,2.91107540862557,1.95235343375283,4.22530938426129,nvss,GBD
2000,All,All Origins,666,A,19,Deaths,age-adjusted rate,attributable,85,150,B,2.89254063510133,1.93538554612176,4.20553063788784,nvss,GBD
2000,All,All Origins,666,A,19,Deaths,age-adjusted rate,attributable,85,150,C,1.84880667764749,0.993506544719536,3.03689719924848,nvss,GBD
2000,All,All Origins,666,A,19,Deaths,crude rate,attributable,25,150,A,31.8995282544698,23.0854482860997,43.41330274825,nvss,GBD
2000,All,All Origins,666,A,19,Deaths,crude rate,attributable,25,150,B,31.6975879885879,22.8916768383886,43.2086760920534,nvss,GBD
2000,All,All Origins,666,A,19,Deaths,crude rate,attributable,25,150,C,20.3328992938,11.8024652548925,31.7447338580506,nvss,GBD
2000,All,All Origins,666,A,19,YLL,absolute number,attributable,25,150,A,12345.3550990181,8946.8709675215,16731.0495912404,nvss,GBD
2000,All,All Origins,666,A,19,YLL,absolute number,attributable,25,150,B,12267.6725543596,8870.4314916224,16653.1796009688,nvss,GBD
2000,All,All Origins,666,A,19,YLL,absolute number,attributable,25,150,C,7877.08255872409,4611.78865024309,12312.9596243362,nvss,GBD
2000,All,All Origins,666,A,19,YLL,age-adjusted rate,attributable,85,150,A,24.8698799708288,16.7312807798546,35.9248554582295,nvss,GBD
2000,All,All Origins,666,A,19,YLL,age-adjusted rate,attributable,85,150,B,24.7114465580464,16.5859497677381,35.7503480790041,nvss,GBD
2000,All,All Origins,666,A,19,YLL,age-adjusted rate,attributable,85,150,C,15.7943177442233,8.55137040011007,25.8793134735165,nvss,GBD
2000,All,All Origins,666,A,19,YLL,crude rate,attributable,25,150,A,650.981775619343,471.776623836242,882.243425444056,nvss,GBD
2000,All,All Origins,666,A,19,YLL,crude rate,attributable,25,150,B,646.885504556194,467.745900916642,878.137270203651,nvss,GBD
2000,All,All Origins,666,A,19,YLL,crude rate,attributable,25,150,C,415.36571039469,243.183799918008,649.273532846144,nvss,GBD
2000,All,All Origins,666,A,20,Deaths,absolute number,attributable,30,150,A,440.72016143016,313.35628592537,607.370877762574,nvss,GBD
2000,All,All Origins,666,A,20,Deaths,absolute number,attributable,30,150,B,433.016698459317,305.809802568657,599.633676241575,nvss,GBD
2000,All,All Origins,666,A,20,Deaths,absolute number,attributable,30,150,C,278.63148070292,155.269829277264,445.300275171398,nvss,GBD
2000,All,All Origins,666,A,20,Deaths,age-adjusted rate,attributable,85,150,A,2.37533693392532,1.57118907825623,3.45027530435539,nvss,GBD
2000,All,All Origins,666,A,20,Deaths,age-adjusted rate,attributable,85,150,B,2.33430715165895,1.53456707245291,3.40682195625632,nvss,GBD
2000,All,All Origins,666,A,20,Deaths,age-adjusted rate,attributable,85,150,C,1.51062849676686,0.781808779910308,2.52430516630929,nvss,GBD
2000,All,All Origins,666,A,20,Deaths,crude rate,attributable,30,150,A,25.8802622219576,18.4011160785809,35.6664363424338,nvss,GBD
2000,All,All Origins,666,A,20,Deaths,crude rate,attributable,30,150,B,25.4278943496651,17.957966467518,35.2120872525764,nvss,GBD
2000,All,All Origins,666,A,20,Deaths,crude rate,attributable,30,150,C,16.3619829882155,9.1178581070904,26.1492187050125,nvss,GBD
2000,All,All Origins,666,A,20,YLL,absolute number,attributable,30,150,A,9286.89600514706,6601.27262973603,12759.222820525,nvss,GBD
2000,All,All Origins,666,A,20,YLL,absolute number,attributable,30,150,B,9125.33933635342,6444.19470542508,12599.733932927,nvss,GBD
2000,All,All Origins,666,A,20,YLL,absolute number,attributable,30,150,C,5866.38004579852,3299.7240664288,9409.815955918,nvss,GBD
2000,All,All Origins,666,A,20,YLL,age-adjusted rate,attributable,85,150,A,20.4348594317662,13.5653299002587,29.5816754819765,nvss,GBD
2000,All,All Origins,666,A,20,YLL,age-adjusted rate,attributable,85,150,B,20.0815882859655,13.2392002511131,29.2085629130642,nvss,GBD
2000,All,All Origins,666,A,20,YLL,age-adjusted rate,attributable,85,150,C,12.9937489186293,6.74077883958102,21.6537848553586,nvss,GBD
2000,All,All Origins,666,A,20,YLL,crude rate,attributable,30,150,A,545.351279281884,387.644318566699,749.255562241622,nvss,GBD
2000,All,All Origins,666,A,20,YLL,crude rate,attributable,30,150,B,535.864241206482,378.420284301381,739.889949787836,nvss,GBD
2000,All,All Origins,666,A,20,YLL,crude rate,attributable,30,150,C,344.489467843382,193.768589624222,552.569466323609,nvss,GBD
2000,All,All Origins,666,A,21,Deaths,absolute number,attributable,25,150,A,1424.21922245965,1172.566423401,1744.5219804818,nvss,GBD
2000,All,All Origins,666,A,21,Deaths,absolute number,attributable,25,150,B,1084.57777188318,837.333243569847,1409.07277554785,nvss,GBD
2000,All,All Origins,666,A,21,Deaths,absolute number,attributable,25,150,C,562.950864327869,328.006525367209,876.435129195336,nvss,GBD
2000,All,All Origins,666,A,21,Deaths,age-adjusted rate,attributable,85,150,A,4.7902047713002,3.69298502450535,6.18467417252562,nvss,GBD
2000,All,All Origins,666,A,21,Deaths,age-adjusted rate,attributable,85,150,B,3.57672299706098,2.57839236638716,4.90385092618774,nvss,GBD
2000,All,All Origins,666,A,21,Deaths,age-adjusted rate,attributable,85,150,C,1.82536947988302,0.991896736809066,2.99118799395815,nvss,GBD
2000,All,All Origins,666,A,21,Deaths,crude rate,attributable,25,150,A,53.745845525598,44.2492088765489,65.833129760079,nvss,GBD
2000,All,All Origins,666,A,21,Deaths,crude rate,attributable,25,150,B,40.9287758997245,31.5984944260419,53.1742631574164,nvss,GBD
2000,All,All Origins,666,A,21,Deaths,crude rate,attributable,25,150,C,21.2441102574184,12.3780017610833,33.0740846100851,nvss,GBD
2000,All,All Origins,666,A,21,YLL,absolute number,attributable,25,150,A,33235.4996867548,27353.7498871943,40588.5683967689,nvss,GBD
2000,All,All Origins,666,A,21,YLL,absolute number,attributable,25,150,B,25458.7933817149,19622.2499836762,32948.4546114193,nvss,GBD
2000,All,All Origins,666,A,21,YLL,absolute number,attributable,25,150,C,13280.3299780305,7731.01970061347,20773.4526268755,nvss,GBD
2000,All,All Origins,666,A,21,YLL,age-adjusted rate,attributable,85,150,A,41.9418072720853,32.4111075845963,54.0708711203657,nvss,GBD
2000,All,All Origins,666,A,21,YLL,age-adjusted rate,attributable,85,150,B,31.3175503342914,22.646813465009,42.8141358470171,nvss,GBD
2000,All,All Origins,666,A,21,YLL,age-adjusted rate,attributable,85,150,C,15.9841634461428,8.69977989608755,26.1158671350662,nvss,GBD
2000,All,All Origins,666,A,21,YLL,crude rate,attributable,25,150,A,1254.21002887847,1032.2500867837,1531.69322022665,nvss,GBD
2000,All,All Origins,666,A,21,YLL,crude rate,attributable,25,150,B,960.740000404348,740.486014973166,1243.37779179405,nvss,GBD
2000,All,All Origins,666,A,21,YLL,crude rate,attributable,25,150,C,501.160602435569,291.745950364954,783.929017605301,nvss,GBD
2000,All,All Origins,666,A,22,Deaths,absolute number,attributable,25,150,A,1100.43853289747,870.86055059154,1393.6338676948,nvss,GBD
2000,All,All Origins,666,A,22,Deaths,absolute number,attributable,25,150,B,980.586783803733,753.399342880214,1274.38908286316,nvss,GBD
2000,All,All Origins,666,A,22,Deaths,absolute number,attributable,25,150,C,517.102538591599,300.888497490752,805.185892274949,nvss,GBD
2000,All,All Origins,666,A,22,Deaths,age-adjusted rate,attributable,85,150,A,3.57907648698379,2.67410067058292,4.76374110905413,nvss,GBD
2000,All,All Origins,666,A,22,Deaths,age-adjusted rate,attributable,85,150,B,3.14714198335852,2.26411674308429,4.30437823673273,nvss,GBD
2000,All,All Origins,666,A,22,Deaths,age-adjusted rate,attributable,85,150,C,1.6249416135901,0.889544801847808,2.65548611592503,nvss,GBD
2000,All,All Origins,666,A,22,Deaths,crude rate,attributable,25,150,A,39.6111922860037,31.347343529446,50.1650000970017,nvss,GBD
2000,All,All Origins,666,A,22,Deaths,crude rate,attributable,25,150,B,35.297029761482,27.1192305129482,45.8726857515267,nvss,GBD
2000,All,All Origins,666,A,22,Deaths,crude rate,attributable,25,150,C,18.6135322195601,10.8307295450398,28.9833300556117,nvss,GBD
2000,All,All Origins,666,A,22,YLL,absolute number,attributable,25,150,A,26138.2352896581,20618.0607748517,33005.6027533188,nvss,GBD
2000,All,All Origins,666,A,22,YLL,absolute number,attributable,25,150,B,23388.4602780166,17927.1112446882,30230.5274910103,nvss,GBD
2000,All,All Origins,666,A,22,YLL,absolute number,attributable,25,150,C,12403.3284767377,7197.6368194722,19364.5198144192,nvss,GBD
2000,All,All Origins,666,A,22,YLL,age-adjusted rate,attributable,85,150,A,31.1048059429918,23.2720542789406,41.3401805682458,nvss,GBD
2000,All,All Origins,666,A,22,YLL,age-adjusted rate,attributable,85,150,B,27.3514377043353,19.7301979175468,37.3269051454397,nvss,GBD
2000,All,All Origins,666,A,22,YLL,age-adjusted rate,attributable,85,150,C,14.1234928112571,7.75340806803128,23.0754591239771,nvss,GBD
2000,All,All Origins,666,A,22,YLL,crude rate,attributable,25,150,A,940.867329817434,742.164096859425,1188.06388370897,nvss,GBD
2000,All,All Origins,666,A,22,YLL,crude rate,attributable,25,150,B,841.886911126908,645.301149875388,1088.17276163602,nvss,GBD
2000,All,All Origins,666,A,22,YLL,crude rate,attributable,25,150,C,446.468034870513,259.084871655887,697.041856463742,nvss,GBD
2000,All,All Origins,666,A,23,Deaths,absolute number,attributable,25,150,A,100.547084890915,42.2845807374252,190.68122489904,nvss,GBD
