Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr,min_age,max_age
2001,29,Black or African American,All Origins,F,666,nvss,Deaths,crude rate,50.3434131201104,207.963123350735,410.874332170731,EPA,attributable,25,150
2001,29,Black or African American,All Origins,F,666,nvss,YLL,absolute number,2341.21584163914,9671.30610918,19107.6733932598,EPA,attributable,25,150
2001,29,Black or African American,All Origins,F,666,nvss,YLL,age-adjusted rate,69.3590508810272,286.514639352075,566.069162667757,EPA,attributable,25,150
2001,29,Black or African American,All Origins,F,666,nvss,YLL,crude rate,1145.04479575436,4730.05458595848,9345.20499511398,EPA,attributable,25,150
2001,29,Black or African American,All Origins,M,666,nvss,Deaths,absolute number,99.7658954047524,412.685987252026,816.36778094511,EPA,attributable,25,150
2001,29,Black or African American,All Origins,M,666,nvss,Deaths,age-adjusted rate,10.1116198593018,41.8271575413973,82.741708805487,EPA,attributable,25,150
2001,29,Black or African American,All Origins,M,666,nvss,Deaths,crude rate,60.7894949363883,251.458403000314,497.430358186605,EPA,attributable,25,150
2001,29,Black or African American,All Origins,M,666,nvss,YLL,absolute number,2860.54368529889,11832.7639927029,23407.3546996178,EPA,attributable,25,150
2001,29,Black or African American,All Origins,M,666,nvss,YLL,age-adjusted rate,87.9009345854352,363.606058188479,719.27877376716,EPA,attributable,25,150
2001,29,Black or African American,All Origins,M,666,nvss,YLL,crude rate,1742.99047953527,7209.95630720946,14262.6021068005,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,10.92218641441,45.5673187764099,90.8399098992267,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,6.92347592379971,28.8847143319539,57.5826034499527,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,18.7663208783526,78.2930169179394,156.079637633764,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,308.306011400704,1286.25146734765,2564.18351000493,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,56.4587695764734,235.545764685066,469.568028483892,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,529.726312951159,2210.0160948225,4405.73789111,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,F,666,nvss,Deaths,absolute number,4.92041932977071,20.5307094652304,40.9335891004264,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,6.74518305857177,28.1446324762293,56.1140287487653,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,F,666,nvss,Deaths,crude rate,17.8528330966609,74.4918887748284,148.519970612193,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,F,666,nvss,YLL,absolute number,110.870072767942,462.61123287101,922.342121281928,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,53.6674878456427,223.930426827874,446.466601379691,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,F,666,nvss,YLL,crude rate,402.27158944865,1678.49944802805,3346.54809797151,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,M,666,nvss,Deaths,absolute number,6.00333209165619,25.042648512607,49.9174725668273,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,7.31671535502694,30.5213718157286,60.8382032573983,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,M,666,nvss,Deaths,crude rate,19.5931204035776,81.7318815685608,162.916033181551,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,M,666,nvss,YLL,absolute number,197.578251460628,824.189405070707,1642.85546701561,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,62.7375343328826,261.70699819016,521.660154920413,EPA,attributable,25,150
2001,29,White,Hispanic or Latino,M,666,nvss,YLL,crude rate,644.837635315365,2689.91320192789,5361.79982707443,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,1638.73539817753,6852.2518636512,13688.3224008557,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,7.81053026546297,32.6591593903099,65.2411954450966,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,51.7170007305149,216.250845031012,431.991022096593,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,31743.1724653306,132731.747251975,265150.053641753,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,65.1526793614191,272.431149697902,544.218963824487,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,1001.78569121293,4188.89338524513,8367.89486157246,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,F,666,nvss,Deaths,absolute number,868.985369356734,3633.10769026137,7256.75063514227,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,7.58290218411902,31.7030656799389,63.3235405120357,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,F,666,nvss,Deaths,crude rate,52.4430717164583,219.257232483711,437.943269711128,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,F,666,nvss,YLL,absolute number,14721.323716976,61547.8192073179,122935.297877778,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,62.217450016795,260.122556829464,519.567458610414,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,F,666,nvss,YLL,crude rate,888.428577367267,3714.39705488981,7419.11759442041,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,M,666,nvss,Deaths,absolute number,769.785462985843,3219.28068303093,6431.82344196327,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,8.42319598245833,35.2262200568609,70.3787119674703,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,M,666,nvss,Deaths,crude rate,50.9234574482647,212.964404706303,425.483076922683,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,M,666,nvss,YLL,absolute number,17014.9275453723,71157.2642038776,142165.596925081,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,72.9608601461174,305.12590712568,609.613188606333,EPA,attributable,25,150
2001,29,White,Not Hispanic or Latino,M,666,nvss,YLL,crude rate,1125.58495906282,4707.25168252201,9404.65113168116,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,4.43585549038805,19.4208065156692,40.4447115135602,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,2.83218370063649,12.3997032333624,25.8229450832785,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,14.9981589477551,65.6640739642589,136.74841599121,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,131.625612726289,576.27566155002,1200.12023521638,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,23.8140873067495,104.261462740116,217.129230915491,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,445.041968914962,1948.457065019,4057.75032193797,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,absolute number,1.99242866418274,8.72151746341561,18.1599293873199,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,age-adjusted rate,2.59512692493608,11.3597265500564,23.6532040294162,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,crude rate,12.9353285995114,56.6221999832215,117.898652128286,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,absolute number,52.8254737853214,231.23452317971,481.476145690085,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,age-adjusted rate,20.6079073819672,90.2076081052573,187.830133948839,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,crude rate,342.955747486343,1501.2304303039,3125.85954482948,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,absolute number,2.43970293783994,10.6835336032427,22.2529958632299,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,age-adjusted rate,3.49629654124465,15.3103892305675,31.8903876624534,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,crude rate,17.2137369494104,75.3794793144901,157.009778192549,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,absolute number,78.6173488775638,344.26776945022,717.083835173586,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,age-adjusted rate,32.6664149868944,143.047227921506,297.956602131863,EPA,attributable,25,150
2001,30,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,crude rate,554.698009437408,2429.03950786863,5059.50635132707,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,0.168676865636242,0.730818109078242,1.50771015170893,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,4.96400428594003,21.5073016209018,44.3705165305746,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,4.96660493151419,21.5185693123764,44.3937622775144,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,146.162593629023,633.271610134679,1306.46740075086,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,absolute number,0.115262629175086,0.49979968068362,1.03187272499331,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,crude rate,5.6335595882251,24.4281368858074,50.4336620231333,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,absolute number,3.40056790613843,14.7454796562833,30.4431132357886,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,crude rate,166.205665011654,720.69793041463,1487.93319823014,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,absolute number,0.0525794317156735,0.22752232926677,0.468851645789154,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,crude rate,3.88901122157349,16.828574649909,34.6783761678368,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,absolute number,1.54102398630353,6.66833694049275,13.7413358913044,EPA,attributable,25,150
2001,30,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,crude rate,113.981064075705,493.220187906269,1016.37099787755,EPA,attributable,25,150
2001,30,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,0.206935326927851,0.896090052769106,1.84773019522316,EPA,attributable,25,150
2001,30,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,2.81514864030116,12.1904110385168,25.1365256186513,EPA,attributable,25,150
2001,30,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,11.9893005172567,51.9171525358694,107.052734369824,EPA,attributable,25,150
2001,30,Black or African American,All Origins,A,666,nvss,YLL,absolute number,5.38641788489619,23.3247534791193,48.0954466198168,EPA,attributable,25,150
2001,30,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,24.7844365410298,107.323806802921,221.300792128256,EPA,attributable,25,150
2001,30,Black or African American,All Origins,A,666,nvss,YLL,crude rate,312.075196112178,1351.37621547621,2786.52645537757,EPA,attributable,25,150
2001,30,Black or African American,All Origins,F,666,nvss,Deaths,absolute number,0.0685876712269585,0.297086544316379,0.61274345988813,EPA,attributable,25,150
2001,30,Black or African American,All Origins,F,666,nvss,Deaths,age-adjusted rate,2.04556958762161,8.86035622837014,18.2745581551185,EPA,attributable,25,150
2001,30,Black or African American,All Origins,F,666,nvss,Deaths,crude rate,10.6502595072917,46.1314509808042,95.1464999826288,EPA,attributable,25,150
2001,30,Black or African American,All Origins,F,666,nvss,YLL,absolute number,1.24957898296664,5.41253399129873,11.1633962158132,EPA,attributable,25,150
2001,30,Black or African American,All Origins,F,666,nvss,YLL,age-adjusted rate,15.5825864129914,67.4957563966304,139.210556968862,EPA,attributable,25,150
2001,30,Black or African American,All Origins,F,666,nvss,YLL,crude rate,194.034003566248,840.455588710982,1733.4466173623,EPA,attributable,25,150
2001,30,Black or African American,All Origins,M,666,nvss,Deaths,absolute number,0.138345990234344,0.598996646035498,1.23497323926215,EPA,attributable,25,150
2001,30,Black or African American,All Origins,M,666,nvss,Deaths,age-adjusted rate,4.46989049039179,19.3532852477714,39.9013742914816,EPA,attributable,25,150
2001,30,Black or African American,All Origins,M,666,nvss,Deaths,crude rate,12.7861358811778,55.3601336446856,114.138007325522,EPA,attributable,25,150
2001,30,Black or African American,All Origins,M,666,nvss,YLL,absolute number,4.14136737718994,17.9308786957656,36.9687468073302,EPA,attributable,25,150
2001,30,Black or African American,All Origins,M,666,nvss,YLL,age-adjusted rate,44.6550161398461,193.342827292067,398.621961056583,EPA,attributable,25,150
2001,30,Black or African American,All Origins,M,666,nvss,YLL,crude rate,382.751143917739,1657.19766134618,3416.70488052959,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,0.91406223091309,3.96522889351942,8.18955045517025,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,3.16423911424423,13.726562522195,28.3500346058936,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,11.5704079862416,50.1927708040433,103.665195635066,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,25.2045346216876,109.338013922521,225.82030085326,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,24.6399221922633,106.888708565536,220.761649678309,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,319.044742046678,1384.02549269014,2858.48482092734,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,F,666,nvss,Deaths,absolute number,0.372685716572679,1.61725408047319,3.34116826610584,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,2.18518704204469,9.48252777928703,19.5904411565008,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,F,666,nvss,Deaths,crude rate,9.17041625424899,39.7946378069191,82.2137860754391,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,F,666,nvss,YLL,absolute number,9.12562083997001,39.6002499801051,81.8121902803751,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,17.0160461164715,73.8404204713246,152.550717054006,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,F,666,nvss,YLL,crude rate,224.547756889026,974.415599904161,2013.09523327695,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,M,666,nvss,Deaths,absolute number,0.543030203616388,2.35482634870848,4.86193576144313,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,5.67112313069943,24.592573462774,50.7755115149599,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,M,666,nvss,Deaths,crude rate,14.156157549958,61.3875481936517,126.744936429696,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,M,666,nvss,YLL,absolute number,16.142392650114,70.0007684481206,144.528380885953,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,44.1610218564513,191.502309007705,395.388783157683,EPA,attributable,25,150
2001,30,White,Hispanic or Latino,M,666,nvss,YLL,crude rate,420.813155633838,1824.83755078521,3767.68459035332,EPA,attributable,25,150
