Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
1993,5,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,855.319164815065,3524.73485486315,6949.02944145672,EPA,attributable,25,150
1993,5,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,705.20417534476,2956.73153117955,5920.29042274613,EPA,attributable,25,150
1993,5,All,All Origins,A,666,nvss,YLL,crude rate,A,1408.35798902569,5803.78494514053,11442.1861831734,EPA,attributable,25,150
1993,5,All,All Origins,A,666,nvss,YLL,crude rate,B,1161.18049857542,4868.51767695542,9748.27720132943,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,0.89636849370461,3.71037792123035,7.3445114756538,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,0.773891937204666,3.24569864130377,6.50067148514815,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,11.3072351947019,46.8045408905305,92.6472976556577,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,9.76225537902528,40.9428467935869,82.0026829616402,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,11.4172524991034,47.2599404054306,93.5487387040352,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,9.85724031594276,41.3412131104799,82.8005538803739,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,27.3897011511019,113.375406580986,224.421067710227,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,23.6472712195397,99.1765288898514,198.636443059067,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,269.223382912018,1114.40830735499,2205.91669519707,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,232.437671343717,974.842349169737,1952.47019582107,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,348.868948555622,1444.08873495078,2858.5029640839,EPA,attributable,25,150
1993,5,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,301.200754292952,1263.23435090882,2530.07824556193,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,0.8763474322344,3.60598342350495,7.09950532202855,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,0.711350529978604,2.98199390646096,5.96994885299581,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,18.7540962935896,77.1691202256085,151.931530291245,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,15.2231133988722,63.8155585463141,127.758685127227,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,10.9914390095873,45.2274353882471,89.0443411768285,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,8.92199335229655,37.401152721196,74.8770707763176,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,23.8057629376491,97.9556547774427,192.856319827254,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,19.3236625787388,81.0051326763475,162.17219554344,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,411.529684721671,1693.3571855205,3333.90283281251,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,334.047717333173,1400.33389387462,2803.46707128907,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,298.579743354436,1228.5921833368,2418.86767624801,EPA,attributable,25,150
1993,5,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,242.363759923979,1015.99313528593,2034.01725252026,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,171.656301837041,702.780531765947,1377.33462433695,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,132.008766651972,553.31214316132,1107.60128702859,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,54.9503257907489,224.972918364488,440.910036626818,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,42.2584237055695,177.125349930678,354.563455679319,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,84.0891865408558,344.270746838357,674.714222056348,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,64.6670683524573,271.050742231316,542.580087308748,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,4065.74528248503,16645.6261790043,32622.6983301631,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,3126.67821989688,13105.4101231626,26233.9608824025,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1355.16750949288,5548.21077211294,10873.5835074261,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1042.1638449651,4368.2092122195,8744.1315092444,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,1991.68460363925,8154.1845529472,15980.8648793761,EPA,attributable,25,150
1993,5,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,1531.66429238198,6419.94068815035,12851.217268097,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,Deaths,absolute number,A,875.547792562177,3611.95856395441,7127.86431142813,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,Deaths,absolute number,B,729.858208539041,3060.23773804645,6127.79396624476,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,37.8839479197014,156.285300799557,308.414506491564,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,31.5801268599464,132.412973997446,265.142610662674,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,Deaths,crude rate,A,65.1265112960753,268.67095344727,530.197140051781,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,Deaths,crude rate,B,54.2895764991328,227.631900061474,455.808176724197,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,YLL,absolute number,A,17992.6723632895,74226.4301082046,146478.956711438,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,YLL,absolute number,B,14998.7239182809,62888.4630196056,125927.322392917,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,795.327382675761,3281.01969464923,6474.78723038814,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,662.986331132293,2779.84924551475,5566.34643836837,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,YLL,crude rate,A,1338.36209727082,5521.23879470125,10895.6512824825,EPA,attributable,25,150
1993,5,White,All Origins,A,666,nvss,YLL,crude rate,B,1115.66104213696,4677.87850307247,9366.94404803084,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,Deaths,absolute number,A,10354.1758812482,41646.0720497934,80372.8114270026,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,Deaths,absolute number,B,6949.77684405695,29178.2992580572,58497.6946527425,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,41.4002129652049,166.51796065665,321.363240092947,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,27.7880388265071,116.66672626585,233.897612361702,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,Deaths,crude rate,A,53.1007886581851,213.579457768786,412.187287756884,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,Deaths,crude rate,B,35.6415262450931,149.639210312564,300.002023953631,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,YLL,absolute number,A,237204.574542954,954072.91852624,1841266.63077941,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,YLL,absolute number,B,159212.94735282,668447.797369278,1340127.97647925,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,883.690679863992,3554.33847613088,6859.52268795598,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,593.137792390618,2490.26010416962,4992.56224261923,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,YLL,crude rate,A,1216.4898612908,4892.90745996605,9442.82880122368,EPA,attributable,25,150
1993,6,All,All Origins,A,666,nvss,YLL,crude rate,B,816.514338368539,3428.09564220543,6872.7683661259,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,29.9753261148785,121.282862719438,235.348425802946,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,21.0884604672117,88.6649113524724,177.993263211795,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,18.6420294133742,75.4273259776731,146.366123237343,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,13.1151767559054,55.1418149391402,110.69623180946,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,16.2486386607031,65.7434519481558,127.574643077503,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,11.4313610043483,48.062333031116,96.4842953462426,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,899.298643238163,3638.64311179233,7060.7578780527,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,632.681152941044,2660.06228511165,5340.02864550818,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,425.047319637788,1719.77964541001,3337.21865727634,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,299.032396262292,1257.26014695748,2523.92781822662,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,487.480224436474,1972.38878777115,3827.40467915193,EPA,attributable,25,150
1993,6,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,342.955649662587,1441.93229858772,2894.65394191652,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,532.349611893066,2130.59856345524,4092.99258864872,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,342.383180907739,1435.9725390115,2876.10016116347,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,28.7993564999749,115.262350561472,221.425074948543,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,18.5224428951741,77.6840710526776,155.592926190806,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,25.9986731750767,104.053303470216,199.891902319381,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,16.7211701148972,70.1294410592041,140.461806373768,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,12775.6837585034,51131.5362215264,98226.3868898582,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,8216.74167837352,34461.434054715,69022.5845871115,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,557.454719190732,2231.07558898286,4286.01427178882,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,358.529649885219,1503.69165416251,3011.73434128071,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,623.933631592812,2497.14110701764,4797.1402117431,EPA,attributable,25,150
1993,6,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,401.285878091286,1683.01345791714,3370.89682849222,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,891.089387705979,3556.40630085729,6814.63934780827,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,559.274291531012,2345.56178588387,4697.7980011439,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,60.6807994990225,242.181739179895,464.058678767417,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,38.0850805963689,159.726472344379,319.907455444169,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,65.0569346368222,259.647231185742,497.525335550469,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,40.8316736010703,171.245513521058,342.978315883901,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,26204.6630365218,104584.826192183,200401.138526027,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,16446.8285188414,68976.9815222062,138150.24096577,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1500.73510303774,5989.54925285475,11476.9277076977,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,941.906135464036,3950.2960724085,7911.83293681356,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,1913.15829126389,7635.56192617712,14630.9494312307,EPA,attributable,25,150
1993,6,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,1200.75523588924,5035.89318899634,10086.1162982865,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,Deaths,absolute number,A,8751.48572658135,35292.5603776319,68274.6810771848,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,Deaths,absolute number,B,6003.69190236986,25214.6284434096,50566.762087245,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,40.6892904008183,164.089765219196,317.437337175208,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,27.9136561407609,117.233275712992,235.105870189283,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,Deaths,crude rate,A,55.0501007785616,222.003333630649,429.473142201123,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,Deaths,crude rate,B,37.765455443187,158.609392767177,318.083744397056,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,YLL,absolute number,A,194558.963776668,784607.80153496,1517850.98182964,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,YLL,absolute number,B,133471.288402106,560559.902081888,1124176.7558797,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,863.747953216919,3483.28018148665,6738.52622050644,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,592.548140330759,2488.6155779206,4990.8025469324,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,YLL,crude rate,A,1223.84825821592,4935.47494626582,9547.84731725787,EPA,attributable,25,150
1993,6,White,All Origins,A,666,nvss,YLL,crude rate,B,839.584055455078,3526.13031274213,7071.48998896542,EPA,attributable,25,150
1993,8,All,All Origins,A,666,nvss,Deaths,absolute number,A,574.667683178008,2446.85092979299,4968.73969761647,EPA,attributable,25,150
1993,8,All,All Origins,A,666,nvss,Deaths,absolute number,B,574.591321237415,2446.55636765707,4968.19605121329,EPA,attributable,25,150
1993,8,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,20.5250462816613,87.3926445638855,177.465368665103,EPA,attributable,25,150
1993,8,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,20.5223189099808,87.3821238722761,177.445951586481,EPA,attributable,25,150
1993,8,All,All Origins,A,666,nvss,Deaths,crude rate,A,24.7976071435109,105.584583702693,214.407141077558,EPA,attributable,25,150
1993,8,All,All Origins,A,666,nvss,Deaths,crude rate,B,24.7943120332081,105.571872989459,214.38368207625,EPA,attributable,25,150
1993,8,All,All Origins,A,666,nvss,YLL,absolute number,A,12799.3473753517,54497.748773567,110666.785812269,EPA,attributable,25,150
1993,8,All,All Origins,A,666,nvss,YLL,absolute number,B,12797.6465958708,54491.1881069215,110654.677389667,EPA,attributable,25,150
