Year,Education,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,source,min_age,max_age,value,measure1,measure2
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,45,49,0.244725655513947,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,50,54,0.409906750396282,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,55,59,1.56676657774126,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,60,64,1.59537594269476,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,65,69,2.47432265134189,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,80,84,5.31919369647564,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,85,150,3.24741309994857,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,70,74,5.30197141736967,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,75,79,8.662923036811,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,45,49,0.326300874018596,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,50,54,0.409906750396282,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,80,84,1.26647468963706,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,55,59,0.843643541860678,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,85,150,0.757729723321334,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,65,69,1.16438713004324,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,75,79,1.7325846073622,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,60,64,1.06358396179651,Deaths,age-adjusted rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,70,74,1.51484897639133,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,5,9,0.374111977868191,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,10,14,1.08494783339631,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,0,4,0.529243243279279,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,15,19,3.84560803829933,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,20,24,4.36518619307121,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,25,29,3.86781863588327,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,30,34,4.61004529450287,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,35,39,6.10429777879937,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,40,44,9.92646727768043,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,45,49,16.0512087858066,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,50,54,18.8996702944346,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,55,59,32.5352647600039,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,60,64,32.497344515661,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,65,69,47.9483568534324,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,70,74,56.4558385323305,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,80,84,104.542272770473,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,75,79,96.1735516061726,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,85,150,69.7281002042678,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,10,14,0.016691505129174,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,20,24,0.0269455937843902,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,25,29,0.0714058825086142,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,30,34,0.248233208165539,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,35,39,0.520324758691838,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,40,44,1.40157760565255,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,45,49,2.5984161180238,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,50,54,3.63661902347889,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,55,59,7.20981467081687,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,60,64,6.5817406613997,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,65,69,11.3417361858348,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,70,74,11.7354960652854,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,80,84,24.4329253136204,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,75,79,23.6528077429612,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,85,150,16.9620060052456,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,5,9,0.0063408809808168,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,20,24,0.0134727968921951,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,0,4,0.0124527821948066,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,10,14,0.033383010258348,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,30,34,0.0591031448013189,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,35,39,0.253816955459433,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,40,44,0.329782966035895,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,45,49,0.626568425622761,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,50,54,0.770318315318188,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,55,59,1.24935416678415,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,65,69,1.70263351942314,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,60,64,1.40728007562822,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,70,74,2.90120281346698,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,80,84,5.19306078094371,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,75,79,4.6869619029831,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,85,150,3.47090987683466,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,0,4,0.00622639109740329,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,5,9,0.0063408809808168,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,20,24,0.0134727968921951,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,25,29,0.0119009804181024,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,30,34,0.0118206289602638,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,45,49,0.0184284831065518,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,40,44,0.0329782966035895,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,50,54,0.0537431382780131,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,55,59,0.0780846354240095,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,65,69,0.0823854928753134,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,60,64,0.0866018508078907,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,70,74,0.209095698267891,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,75,79,0.508662532106693,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,80,84,0.595925007649278,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,85,150,0.309902667574524,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,20,24,0.0134727968921951,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,25,29,0.0119009804181024,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,30,34,0.0472825158410551,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,35,39,0.101526782183773,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,40,44,0.379250410941279,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,45,49,0.976709604647246,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,50,54,1.32566407752432,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,85,150,2.47922134059619,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,55,59,3.20147005238439,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,60,64,3.20426847989196,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,80,84,7.19366616376628,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,65,69,5.13536238922787,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,75,79,7.73893709562326,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,70,74,5.59330992866607,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,45,49,0.0737139324262072,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,55,59,0.364394965312044,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,50,54,0.268715691390065,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,60,64,0.649513881059181,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,65,69,1.37309154792189,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,70,74,2.53528534149817,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,80,84,5.32075899686855,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,75,79,5.30462354911266,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,85,150,3.63619129954108,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,35,39,0.0126908477729717,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,40,44,0.0164891483017947,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,45,49,0.0368569662131036,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,55,59,0.104112847232013,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,50,54,0.107486276556026,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,60,64,0.129902776211836,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,70,74,0.156821773700918,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,65,69,0.302080140542816,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,80,84,0.595925007649278,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,75,79,0.581328608121935,Deaths,age-adjusted rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,85,150,0.39254337892773,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,5,9,0.67227573515318,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,10,14,2.31522910261433,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,0,4,1.19141344611154,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,15,19,9.57837659672553,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,25,29,16.4977006995257,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,20,24,16.1021528126502,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,30,34,17.4451602841889,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,35,39,23.2205960982442,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,40,44,40.2038073215392,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,45,49,62.8801938198804,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,55,59,105.475443843835,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,50,54,73.3751893377995,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,60,64,92.5517846442585,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,80,84,156.821701521316,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,65,69,128.745791428529,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,85,150,71.3340028468767,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,70,74,131.573589929382,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,75,79,177.989365517769,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,0,4,0.00177293667576121,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,5,9,0.00163570738480093,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,10,14,0.0125827668620344,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,15,19,0.036804521024882,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,20,24,0.132411241924877,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,25,29,0.258766752329308,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,30,34,0.598175816377471,Deaths,age-adjusted rate
2001,666,M,Black or African American,All Origins,us,cvd_ihd,total,nvss,35,39,1.37651434996554,Deaths,age-adjusted rate
