Year,Education,Gender.Code,Race,Hispanic.Origin,label_cause,attr,nation,source,min_age,max_age,value,measure1,measure2
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,10,14,0.664622634573616,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,15,17,1.24550506263297,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,22,24,0.58105735072245,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,25,29,0.539368170675271,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,30,34,0.497723085613082,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,35,39,3.64925357962759,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,40,44,6.63458076098574,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,45,49,7.47191901300686,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,50,54,11.9969785242524,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,55,59,12.3297209136551,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,60,61,4.57868360074179,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,62,64,9.92048113494054,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,65,66,4.53443150512855,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,67,69,11.8758920372414,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,70,74,12.7083943630661,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,75,79,20.5643408140269,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,80,84,17.2532629763392,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,cvd_stroke,total,us,nvss,85,150,10.8055744449366,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,5,9,0.706526035581367,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,30,34,0.497723085613082,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,35,39,0.456156697453448,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,40,44,2.07330648780804,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,45,49,0.747191901300686,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,55,59,0.293564783658454,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,62,64,0.508742622304643,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,67,69,0.647775929304079,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,70,74,1.07394881941404,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,75,79,1.29425921207162,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,80,84,1.66967061061347,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,lri,total,us,nvss,85,150,0.8465196569766,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,22,24,0.58105735072245,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,30,34,2.48861542806541,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,35,39,4.10541027708103,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,40,44,8.70788724879379,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,45,49,15.6910299273144,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,50,54,12.3302279277039,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,55,59,17.3203222358488,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,60,61,7.63113933456965,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,62,64,12.2098229353114,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,65,66,10.3644148688653,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,67,69,15.3306969935299,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,70,74,20.584019038769,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,75,79,15.8187237030976,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,80,84,10.5745805338853,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,neo_lung,total,us,nvss,85,150,3.6848502715452,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,22,24,0.58105735072245,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,40,44,0.414661297561609,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,45,49,1.12078785195103,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,50,54,0.666498806902912,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,55,59,1.76138870195073,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,60,61,0.508742622304643,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,62,64,2.54371311152322,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,65,66,1.51147716837618,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,67,69,3.88665557582447,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,70,74,7.15965879609357,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,75,79,7.76555527242972,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,80,84,6.23343694629028,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,resp_copd,total,us,nvss,85,150,5.0791179418596,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,45,49,0.373595950650343,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,50,54,0.666498806902912,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,55,59,1.17425913463382,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,60,61,0.254371311152322,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,62,64,1.01748524460929,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,65,66,1.07962654884013,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,67,69,0.863701239072105,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,70,74,2.68487204853509,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,75,79,2.73232500326231,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,80,84,2.00360473273616,YLL,crude rate
2000,666,F,Asian or Pacific Islander,All Origins,t2_dm,total,us,nvss,85,150,0.8963149309164,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,0,4,64.1688436768534,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,5,9,40.8491047088477,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,10,14,57.6395735421725,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,21,21,33.594901484382,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,22,24,50.392352226573,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,25,29,77.9614117914428,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,30,34,43.1651660723791,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,35,39,52.7470801060724,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,40,44,119.872035210018,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,45,49,118.800760850913,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,50,54,115.604570166036,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,55,59,59.4054612838069,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,60,61,36.7673652522866,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,62,64,73.5347305045732,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,65,66,56.1785385776475,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,67,69,62.4205984196083,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,70,74,134.533381731917,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,75,79,91.4588661090816,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,80,84,54.7032137928185,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,all-cause,overall,us,nvss,85,150,50.3825966671285,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,45,49,21.6001383365296,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,50,54,9.63371418050299,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,55,59,25.4594834073458,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,60,61,7.35347305045732,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,62,64,22.060419151372,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,65,66,12.4841196839217,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,67,69,18.7261795258825,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,70,74,36.2205258509007,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,75,79,16.6288847471057,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,80,84,9.65350831637973,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_ihd,total,us,nvss,85,150,15.8345303810975,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,total,us,nvss,40,44,11.9872035210018,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,total,us,nvss,75,79,16.6288847471057,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,total,us,nvss,80,84,6.43567221091982,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,cvd_stroke,total,us,nvss,85,150,1.43950276191796,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,lri,total,us,nvss,85,150,1.43950276191796,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,45,49,21.6001383365296,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,50,54,9.63371418050299,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,62,64,7.35347305045732,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,67,69,6.24205984196083,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,70,74,5.17436083584295,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,neo_lung,total,us,nvss,80,84,9.65350831637973,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,resp_copd,total,us,nvss,67,69,6.24205984196083,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,resp_copd,total,us,nvss,75,79,8.31444237355287,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,resp_copd,total,us,nvss,80,84,3.21783610545991,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,t2_dm,total,us,nvss,50,54,9.63371418050299,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,t2_dm,total,us,nvss,62,64,7.35347305045732,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,t2_dm,total,us,nvss,65,66,6.24205984196083,YLL,crude rate
2000,666,F,Asian or Pacific Islander,Hispanic or Latino,t2_dm,total,us,nvss,85,150,1.43950276191796,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,0,4,134.413345177284,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,5,9,74.8129653648322,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,10,14,74.0345628740722,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,15,17,65.9423166449983,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,18,19,69.7738273980716,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,20,20,38.1958328232011,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,21,21,42.147125873877,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,22,24,119.291418768027,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,25,29,241.026806653618,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,30,34,340.878101831731,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,35,39,493.652621400006,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,40,44,667.479930072712,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,45,49,774.011373519445,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,50,54,755.60084228863,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,55,59,702.219687541019,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,60,61,274.951065604729,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,62,64,486.641969919934,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,65,66,301.287415302455,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,67,69,508.601684592726,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,70,74,844.660617798355,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,75,79,785.261927440657,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,80,84,597.151272767551,YLL,crude rate
2000,666,F,Black or African American,All Origins,all-cause,overall,us,nvss,85,150,523.759404588917,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,15,17,0.201658460688068,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,18,19,0.201658460688068,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,20,20,0.188156811936951,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,21,21,0.376313623873902,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,22,24,0.940784059684755,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,25,29,3.14382791287328,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,30,34,10.153815799243,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,35,39,22.3044721219033,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,40,44,48.2046459255892,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,45,49,75.4896994492238,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,50,54,99.7108223757061,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,55,59,110.271400778067,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,60,61,51.3165110460594,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,62,64,92.5838818872724,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,65,66,61.180433601682,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,67,69,102.014002999833,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,70,74,178.982501047233,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,75,79,179.190410768644,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,80,84,141.403056864073,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_ihd,total,us,nvss,85,150,135.62404876539,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,0,4,2.15636382637353,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,5,9,0.457571653607536,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,10,14,1.29130051524544,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,15,17,0.604975382064205,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,18,19,0.201658460688068,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,20,20,0.376313623873902,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,22,24,0.752627247747804,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,25,29,1.57191395643664,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,30,34,5.47983709800418,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,35,39,11.226091928905,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,40,44,21.0811404187117,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,45,49,28.9135227057123,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,50,54,26.8701242116351,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,55,59,19.9629260029259,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,60,61,6.83671013936264,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,62,64,14.3323802921578,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,65,66,6.08308311239581,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,67,69,13.9141786134111,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,70,74,23.3001831026514,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,75,79,28.2662628213532,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,80,84,22.0953540294869,YLL,crude rate
2000,666,F,Black or African American,All Origins,cvd_stroke,total,us,nvss,85,150,22.8969384433305,YLL,crude rate
2000,666,F,Black or African American,All Origins,lri,total,us,nvss,0,4,0.958383922832681,YLL,crude rate
2000,666,F,Black or African American,All Origins,lri,total,us,nvss,5,9,0.228785826803768,YLL,crude rate
2000,666,F,Black or African American,All Origins,lri,total,us,nvss,10,14,0.430433505081815,YLL,crude rate
2000,666,F,Black or African American,All Origins,lri,total,us,nvss,15,17,0.403316921376137,YLL,crude rate
2000,666,F,Black or African American,All Origins,lri,total,us,nvss,18,19,0.201658460688068,YLL,crude rate
2000,666,F,Black or African American,All Origins,lri,total,us,nvss,22,24,0.564470435810853,YLL,crude rate
2000,666,F,Black or African American,All Origins,lri,total,us,nvss,25,29,0.349314212541475,YLL,crude rate
2000,666,F,Black or African American,All Origins,lri,total,us,nvss,30,34,0.322343358706128,YLL,crude rate
2000,666,F,Black or African American,All Origins,lri,total,us,nvss,35,39,1.03398215134651,YLL,crude rate
