Year,Education,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,source,measure1,measure2,min_age,max_age,value
2006,666,F,White,Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,55,59,0.343947675740906
2006,666,F,White,Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,60,64,1.04309675889902
2006,666,F,White,Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,65,69,0.37947505574146
2006,666,F,White,Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,70,74,0.786415428689289
2006,666,F,White,Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,75,79,1.39002024946512
2006,666,F,White,Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,80,84,0.586868069068061
2006,666,F,White,Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,85,150,1.10953116062542
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,15,19,0.0209495651939115
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,20,24,0.0598299760698288
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,25,29,0.0387544278066632
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,30,34,0.120153264447754
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,35,39,0.222004014640709
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,40,44,0.930368072927567
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,45,49,2.08726964191518
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,50,54,3.32251368825877
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,55,59,5.54403025632732
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,60,64,8.59757365878329
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,65,69,14.4264571740824
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,70,74,18.4748853345704
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,75,79,21.5797282113257
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,80,84,22.9979964365875
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,Deaths,age-adjusted rate,85,150,1.23043880008317
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,15,19,0.182408021696902
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,20,24,0.510585745578579
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,25,29,0.315968465904648
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,30,34,0.874716798413984
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,35,39,1.33611083989299
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,40,44,4.37244580105221
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,45,49,6.34685513269035
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,50,54,7.41841977870884
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,55,59,9.71652183968058
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,60,64,9.90941920954073
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,65,69,15.0525105444112
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,70,74,12.8447853352584
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,75,79,11.4992584273933
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,80,84,6.52075632297846
2006,666,F,White,Hispanic or Latino,us,neo_lung,total,nvss,YLL,crude rate,85,150,4.08004867160409
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,0,4,0.0032331169240929
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,25,29,0.0183714894037276
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,30,34,0.0203985064849546
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,40,44,0.140706362110822
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,45,49,0.422519505458152
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,50,54,1.01340761166055
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,55,59,2.31222355187702
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,60,64,4.08361707488021
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,65,69,5.31500021388126
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,70,74,11.5926573145087
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,75,79,18.4577904339136
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,80,84,32.1389708914232
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,85,150,3.36373204438323
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,0,4,0.433448006083014
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,25,29,0.157984232952324
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,30,34,0.145786133068997
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,40,44,0.728740966842036
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,45,49,1.31314244124628
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,50,54,2.24504809092504
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,55,59,3.95539827102041
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,60,64,4.61942850369568
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,65,69,5.56563415087474
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,70,74,8.0738650678767
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,75,79,9.85650722347994
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,80,84,9.03124750732517
2006,666,F,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,85,150,9.97086632034454
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,25,29,0.019479972686743
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,30,34,0.0400302966189631
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,35,39,0.0666529616669777
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,40,44,0.148233142613515
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,45,49,0.385902602865629
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,50,54,1.28108130565907
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,55,59,1.72452229992968
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,60,64,3.28250539390629
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,65,69,4.70259386218131
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,70,74,7.92227781800984
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,75,79,8.4075786031289
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,80,84,14.4478985123211
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,85,150,1.23043880008317
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,25,29,0.157984232952324
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,30,34,0.291572266137995
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,35,39,0.400833251967898
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,40,44,0.728740966842036
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,45,49,1.20371390447576
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,50,54,2.83071281029679
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,55,59,3.00954216273292
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,60,64,3.87435939019637
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,65,69,4.93317572463898
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,70,74,5.60976339131693
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,75,79,4.5070353543263
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,80,84,4.10807648347643
2006,666,F,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,85,150,3.92393493201247
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,0,4,4.49132319357755
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,5,9,1.60185575252244
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,10,14,2.30803737482612
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,15,19,13.6302514708383
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,20,24,17.2262461090978
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,25,29,19.8176836139478
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,30,34,24.4747594936378
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,35,39,35.4776470035822
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,40,44,58.9949393337598
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,45,49,101.678966672801
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,50,54,141.2872923975
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,55,59,179.961351783834
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,60,64,269.655017746933
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,65,69,298.37112942138
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,70,74,467.88523015578
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,75,79,639.045364271087
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,80,84,1078.12537209083
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,85,150,135.302210851459
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,0,4,296.812001637176
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,5,9,27.7990527132486
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,10,14,28.4121803091998
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,15,19,91.8765458042563
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,20,24,105.81207988964
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,25,29,109.878000773513
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,30,34,121.958352541829
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,35,39,191.000413200644
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,40,44,312.021018956875
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,45,49,451.693249416281
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,50,54,544.37965480912
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,55,59,658.6139349729
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,60,64,699.472681098646
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,65,69,725.290471276503
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,70,74,836.650249929503
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,75,79,1014.40297490676
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,80,84,1112.63551207715
2006,666,F,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,85,150,1704.26378941772
2006,666,F,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,0,4,0.00251278294228367
2006,666,F,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,5,9,0.00245722172376846
