"min_age","max_age","Year","Hispanic.Origin","Gender.Code","Race","Population","nation","Education","rural_urban_class","source2"
73,73,2009,"All Origins","M","American Indian or Alaska Native",5182,"us",666,666,"CDC"
73,73,2009,"All Origins","M","Asian or Pacific Islander",30585,"us",666,666,"CDC"
73,73,2009,"All Origins","M","Black or African American",67081,"us",666,666,"CDC"
73,73,2010,"All Origins","F","American Indian or Alaska Native",6592,"us",666,666,"CDC"
73,73,2010,"All Origins","F","Asian or Pacific Islander",39724,"us",666,666,"CDC"
73,73,2010,"All Origins","F","Black or African American",96081,"us",666,666,"CDC"
73,73,2010,"All Origins","M","American Indian or Alaska Native",5464,"us",666,666,"CDC"
73,73,2010,"All Origins","M","Asian or Pacific Islander",32445,"us",666,666,"CDC"
73,73,2010,"All Origins","M","Black or African American",67124,"us",666,666,"CDC"
73,73,2011,"All Origins","F","American Indian or Alaska Native",7194,"us",666,666,"CDC"
73,73,2011,"All Origins","F","Asian or Pacific Islander",42124,"us",666,666,"CDC"
73,73,2011,"All Origins","F","Black or African American",100328,"us",666,666,"CDC"
73,73,2011,"All Origins","M","American Indian or Alaska Native",5913,"us",666,666,"CDC"
73,73,2011,"All Origins","M","Asian or Pacific Islander",34823,"us",666,666,"CDC"
73,73,2011,"All Origins","M","Black or African American",70276,"us",666,666,"CDC"
73,73,2012,"All Origins","F","American Indian or Alaska Native",7319,"us",666,666,"CDC"
73,73,2012,"All Origins","F","Asian or Pacific Islander",43820,"us",666,666,"CDC"
73,73,2012,"All Origins","F","Black or African American",101309,"us",666,666,"CDC"
73,73,2012,"All Origins","M","American Indian or Alaska Native",6100,"us",666,666,"CDC"
73,73,2012,"All Origins","M","Asian or Pacific Islander",36657,"us",666,666,"CDC"
73,73,2012,"All Origins","M","Black or African American",72518,"us",666,666,"CDC"
73,73,2013,"All Origins","F","American Indian or Alaska Native",7955,"us",666,666,"CDC"
73,73,2013,"All Origins","F","Asian or Pacific Islander",48558,"us",666,666,"CDC"
73,73,2013,"All Origins","F","Black or African American",109688,"us",666,666,"CDC"
73,73,2013,"All Origins","M","American Indian or Alaska Native",6841,"us",666,666,"CDC"
73,73,2013,"All Origins","M","Asian or Pacific Islander",40119,"us",666,666,"CDC"
73,73,2013,"All Origins","M","Black or African American",77262,"us",666,666,"CDC"
73,73,2014,"All Origins","F","American Indian or Alaska Native",8243,"us",666,666,"CDC"
73,73,2014,"All Origins","F","Asian or Pacific Islander",50034,"us",666,666,"CDC"
73,73,2014,"All Origins","F","Black or African American",111150,"us",666,666,"CDC"
73,73,2014,"All Origins","M","American Indian or Alaska Native",7033,"us",666,666,"CDC"
73,73,2014,"All Origins","M","Asian or Pacific Islander",40660,"us",666,666,"CDC"
73,73,2014,"All Origins","M","Black or African American",77686,"us",666,666,"CDC"
73,73,2015,"All Origins","F","American Indian or Alaska Native",8717,"us",666,666,"CDC"
73,73,2015,"All Origins","F","Asian or Pacific Islander",54040,"us",666,666,"CDC"
73,73,2015,"All Origins","F","Black or African American",115146,"us",666,666,"CDC"
73,73,2015,"All Origins","M","American Indian or Alaska Native",7516,"us",666,666,"CDC"
73,73,2015,"All Origins","M","Asian or Pacific Islander",43389,"us",666,666,"CDC"
73,73,2015,"All Origins","M","Black or African American",82160,"us",666,666,"CDC"
73,73,2016,"All Origins","F","American Indian or Alaska Native",9704,"us",666,666,"CDC"
73,73,2016,"All Origins","F","Asian or Pacific Islander",55783,"us",666,666,"CDC"
73,73,2016,"All Origins","F","Black or African American",126290,"us",666,666,"CDC"
73,73,2016,"All Origins","M","American Indian or Alaska Native",8154,"us",666,666,"CDC"
73,73,2016,"All Origins","M","Asian or Pacific Islander",45755,"us",666,666,"CDC"
73,73,2016,"All Origins","M","Black or African American",89337,"us",666,666,"CDC"
74,74,2000,"All Origins","F","American Indian or Alaska Native",4166,"us",666,666,"CDC"
74,74,2000,"All Origins","F","Asian or Pacific Islander",24780,"us",666,666,"CDC"
74,74,2000,"All Origins","F","Black or African American",83998,"us",666,666,"CDC"
74,74,2000,"All Origins","M","American Indian or Alaska Native",3085,"us",666,666,"CDC"
74,74,2000,"All Origins","M","Asian or Pacific Islander",17498,"us",666,666,"CDC"
74,74,2000,"All Origins","M","Black or African American",53782,"us",666,666,"CDC"
74,74,2001,"All Origins","F","American Indian or Alaska Native",4325,"us",666,666,"CDC"
74,74,2001,"All Origins","F","Asian or Pacific Islander",25788,"us",666,666,"CDC"
74,74,2001,"All Origins","F","Black or African American",84189,"us",666,666,"CDC"
74,74,2001,"All Origins","M","American Indian or Alaska Native",3286,"us",666,666,"CDC"
74,74,2001,"All Origins","M","Asian or Pacific Islander",18719,"us",666,666,"CDC"
74,74,2001,"All Origins","M","Black or African American",53958,"us",666,666,"CDC"
74,74,2002,"All Origins","F","American Indian or Alaska Native",4430,"us",666,666,"CDC"
74,74,2002,"All Origins","F","Asian or Pacific Islander",27529,"us",666,666,"CDC"
74,74,2002,"All Origins","F","Black or African American",84621,"us",666,666,"CDC"
74,74,2002,"All Origins","M","American Indian or Alaska Native",3386,"us",666,666,"CDC"
74,74,2002,"All Origins","M","Asian or Pacific Islander",19773,"us",666,666,"CDC"
74,74,2002,"All Origins","M","Black or African American",54135,"us",666,666,"CDC"
74,74,2003,"All Origins","F","American Indian or Alaska Native",4543,"us",666,666,"CDC"
74,74,2003,"All Origins","F","Asian or Pacific Islander",28426,"us",666,666,"CDC"
74,74,2003,"All Origins","F","Black or African American",84140,"us",666,666,"CDC"
74,74,2003,"All Origins","M","American Indian or Alaska Native",3566,"us",666,666,"CDC"
74,74,2003,"All Origins","M","Asian or Pacific Islander",20436,"us",666,666,"CDC"
74,74,2003,"All Origins","M","Black or African American",54473,"us",666,666,"CDC"
74,74,2004,"All Origins","F","American Indian or Alaska Native",4963,"us",666,666,"CDC"
74,74,2004,"All Origins","F","Asian or Pacific Islander",31082,"us",666,666,"CDC"
74,74,2004,"All Origins","F","Black or African American",89669,"us",666,666,"CDC"
74,74,2004,"All Origins","M","American Indian or Alaska Native",3928,"us",666,666,"CDC"
74,74,2004,"All Origins","M","Asian or Pacific Islander",22666,"us",666,666,"CDC"
74,74,2004,"All Origins","M","Black or African American",58768,"us",666,666,"CDC"
74,74,2005,"All Origins","F","American Indian or Alaska Native",4833,"us",666,666,"CDC"
74,74,2005,"All Origins","F","Asian or Pacific Islander",30801,"us",666,666,"CDC"
74,74,2005,"All Origins","F","Black or African American",83508,"us",666,666,"CDC"
74,74,2005,"All Origins","M","American Indian or Alaska Native",3819,"us",666,666,"CDC"
74,74,2005,"All Origins","M","Asian or Pacific Islander",22261,"us",666,666,"CDC"
74,74,2005,"All Origins","M","Black or African American",55294,"us",666,666,"CDC"
74,74,2006,"All Origins","F","American Indian or Alaska Native",5266,"us",666,666,"CDC"
74,74,2006,"All Origins","F","Asian or Pacific Islander",31356,"us",666,666,"CDC"
74,74,2006,"All Origins","F","Black or African American",85769,"us",666,666,"CDC"
74,74,2006,"All Origins","M","American Indian or Alaska Native",3960,"us",666,666,"CDC"
74,74,2006,"All Origins","M","Asian or Pacific Islander",23408,"us",666,666,"CDC"
74,74,2006,"All Origins","M","Black or African American",57092,"us",666,666,"CDC"
74,74,2007,"All Origins","F","American Indian or Alaska Native",5433,"us",666,666,"CDC"
74,74,2007,"All Origins","F","Asian or Pacific Islander",33764,"us",666,666,"CDC"
74,74,2007,"All Origins","F","Black or African American",88876,"us",666,666,"CDC"
74,74,2007,"All Origins","M","American Indian or Alaska Native",4180,"us",666,666,"CDC"
74,74,2007,"All Origins","M","Asian or Pacific Islander",25256,"us",666,666,"CDC"
74,74,2007,"All Origins","M","Black or African American",59429,"us",666,666,"CDC"
74,74,2008,"All Origins","F","American Indian or Alaska Native",5499,"us",666,666,"CDC"
74,74,2008,"All Origins","F","Asian or Pacific Islander",34033,"us",666,666,"CDC"
74,74,2008,"All Origins","F","Black or African American",88205,"us",666,666,"CDC"
74,74,2008,"All Origins","M","American Indian or Alaska Native",4366,"us",666,666,"CDC"
74,74,2008,"All Origins","M","Asian or Pacific Islander",26310,"us",666,666,"CDC"
74,74,2008,"All Origins","M","Black or African American",59517,"us",666,666,"CDC"
74,74,2009,"All Origins","F","American Indian or Alaska Native",6261,"us",666,666,"CDC"
74,74,2009,"All Origins","F","Asian or Pacific Islander",36720,"us",666,666,"CDC"
74,74,2009,"All Origins","F","Black or African American",94946,"us",666,666,"CDC"
74,74,2009,"All Origins","M","American Indian or Alaska Native",4846,"us",666,666,"CDC"
74,74,2009,"All Origins","M","Asian or Pacific Islander",29142,"us",666,666,"CDC"
74,74,2009,"All Origins","M","Black or African American",64909,"us",666,666,"CDC"
74,74,2010,"All Origins","F","American Indian or Alaska Native",6296,"us",666,666,"CDC"
74,74,2010,"All Origins","F","Asian or Pacific Islander",37625,"us",666,666,"CDC"
74,74,2010,"All Origins","F","Black or African American",94130,"us",666,666,"CDC"
74,74,2010,"All Origins","M","American Indian or Alaska Native",5055,"us",666,666,"CDC"
74,74,2010,"All Origins","M","Asian or Pacific Islander",29990,"us",666,666,"CDC"
74,74,2010,"All Origins","M","Black or African American",64216,"us",666,666,"CDC"
74,74,2011,"All Origins","F","American Indian or Alaska Native",6440,"us",666,666,"CDC"
74,74,2011,"All Origins","F","Asian or Pacific Islander",39488,"us",666,666,"CDC"
74,74,2011,"All Origins","F","Black or African American",93566,"us",666,666,"CDC"
74,74,2011,"All Origins","M","American Indian or Alaska Native",5292,"us",666,666,"CDC"
74,74,2011,"All Origins","M","Asian or Pacific Islander",32052,"us",666,666,"CDC"
74,74,2011,"All Origins","M","Black or African American",64364,"us",666,666,"CDC"
74,74,2012,"All Origins","F","American Indian or Alaska Native",7025,"us",666,666,"CDC"
74,74,2012,"All Origins","F","Asian or Pacific Islander",41925,"us",666,666,"CDC"
74,74,2012,"All Origins","F","Black or African American",97815,"us",666,666,"CDC"
74,74,2012,"All Origins","M","American Indian or Alaska Native",5723,"us",666,666,"CDC"
74,74,2012,"All Origins","M","Asian or Pacific Islander",34433,"us",666,666,"CDC"
74,74,2012,"All Origins","M","Black or African American",67518,"us",666,666,"CDC"
74,74,2013,"All Origins","F","American Indian or Alaska Native",7188,"us",666,666,"CDC"
74,74,2013,"All Origins","F","Asian or Pacific Islander",43605,"us",666,666,"CDC"
74,74,2013,"All Origins","F","Black or African American",98667,"us",666,666,"CDC"
74,74,2013,"All Origins","M","American Indian or Alaska Native",5910,"us",666,666,"CDC"
74,74,2013,"All Origins","M","Asian or Pacific Islander",36206,"us",666,666,"CDC"
74,74,2013,"All Origins","M","Black or African American",69565,"us",666,666,"CDC"
74,74,2014,"All Origins","F","American Indian or Alaska Native",7798,"us",666,666,"CDC"
74,74,2014,"All Origins","F","Asian or Pacific Islander",48323,"us",666,666,"CDC"
74,74,2014,"All Origins","F","Black or African American",106974,"us",666,666,"CDC"
74,74,2014,"All Origins","M","American Indian or Alaska Native",6650,"us",666,666,"CDC"
74,74,2014,"All Origins","M","Asian or Pacific Islander",39697,"us",666,666,"CDC"
74,74,2014,"All Origins","M","Black or African American",74277,"us",666,666,"CDC"
74,74,2015,"All Origins","F","American Indian or Alaska Native",8067,"us",666,666,"CDC"
74,74,2015,"All Origins","F","Asian or Pacific Islander",49811,"us",666,666,"CDC"
74,74,2015,"All Origins","F","Black or African American",108384,"us",666,666,"CDC"
74,74,2015,"All Origins","M","American Indian or Alaska Native",6823,"us",666,666,"CDC"
74,74,2015,"All Origins","M","Asian or Pacific Islander",40238,"us",666,666,"CDC"
74,74,2015,"All Origins","M","Black or African American",74649,"us",666,666,"CDC"
74,74,2016,"All Origins","F","American Indian or Alaska Native",8558,"us",666,666,"CDC"
74,74,2016,"All Origins","F","Asian or Pacific Islander",53767,"us",666,666,"CDC"
74,74,2016,"All Origins","F","Black or African American",112236,"us",666,666,"CDC"
74,74,2016,"All Origins","M","American Indian or Alaska Native",7275,"us",666,666,"CDC"
74,74,2016,"All Origins","M","Asian or Pacific Islander",42893,"us",666,666,"CDC"
74,74,2016,"All Origins","M","Black or African American",78951,"us",666,666,"CDC"
75,75,2000,"All Origins","F","American Indian or Alaska Native",4056,"us",666,666,"CDC"
75,75,2000,"All Origins","F","Asian or Pacific Islander",23348,"us",666,666,"CDC"
75,75,2000,"All Origins","F","Black or African American",82189,"us",666,666,"CDC"
75,75,2000,"All Origins","M","American Indian or Alaska Native",2985,"us",666,666,"CDC"
75,75,2000,"All Origins","M","Asian or Pacific Islander",17442,"us",666,666,"CDC"
75,75,2000,"All Origins","M","Black or African American",51044,"us",666,666,"CDC"
75,75,2001,"All Origins","F","American Indian or Alaska Native",4048,"us",666,666,"CDC"
75,75,2001,"All Origins","F","Asian or Pacific Islander",24483,"us",666,666,"CDC"
75,75,2001,"All Origins","F","Black or African American",80982,"us",666,666,"CDC"
75,75,2001,"All Origins","M","American Indian or Alaska Native",2955,"us",666,666,"CDC"
75,75,2001,"All Origins","M","Asian or Pacific Islander",17056,"us",666,666,"CDC"
75,75,2001,"All Origins","M","Black or African American",50774,"us",666,666,"CDC"
75,75,2002,"All Origins","F","American Indian or Alaska Native",4194,"us",666,666,"CDC"
75,75,2002,"All Origins","F","Asian or Pacific Islander",25397,"us",666,666,"CDC"
75,75,2002,"All Origins","F","Black or African American",80974,"us",666,666,"CDC"
75,75,2002,"All Origins","M","American Indian or Alaska Native",3139,"us",666,666,"CDC"
75,75,2002,"All Origins","M","Asian or Pacific Islander",18198,"us",666,666,"CDC"
75,75,2002,"All Origins","M","Black or African American",50742,"us",666,666,"CDC"
75,75,2003,"All Origins","F","American Indian or Alaska Native",4285,"us",666,666,"CDC"
75,75,2003,"All Origins","F","Asian or Pacific Islander",27049,"us",666,666,"CDC"
75,75,2003,"All Origins","F","Black or African American",81175,"us",666,666,"CDC"
75,75,2003,"All Origins","M","American Indian or Alaska Native",3247,"us",666,666,"CDC"
75,75,2003,"All Origins","M","Asian or Pacific Islander",19104,"us",666,666,"CDC"
75,75,2003,"All Origins","M","Black or African American",50733,"us",666,666,"CDC"
75,75,2004,"All Origins","F","American Indian or Alaska Native",4403,"us",666,666,"CDC"
75,75,2004,"All Origins","F","Asian or Pacific Islander",27855,"us",666,666,"CDC"
75,75,2004,"All Origins","F","Black or African American",80508,"us",666,666,"CDC"
75,75,2004,"All Origins","M","American Indian or Alaska Native",3413,"us",666,666,"CDC"
75,75,2004,"All Origins","M","Asian or Pacific Islander",19671,"us",666,666,"CDC"
75,75,2004,"All Origins","M","Black or African American",50860,"us",666,666,"CDC"
75,75,2005,"All Origins","F","American Indian or Alaska Native",4812,"us",666,666,"CDC"
75,75,2005,"All Origins","F","Asian or Pacific Islander",30403,"us",666,666,"CDC"
75,75,2005,"All Origins","F","Black or African American",85623,"us",666,666,"CDC"
75,75,2005,"All Origins","M","American Indian or Alaska Native",3792,"us",666,666,"CDC"
75,75,2005,"All Origins","M","Asian or Pacific Islander",21776,"us",666,666,"CDC"
75,75,2005,"All Origins","M","Black or African American",54701,"us",666,666,"CDC"
75,75,2006,"All Origins","F","American Indian or Alaska Native",4641,"us",666,666,"CDC"
75,75,2006,"All Origins","F","Asian or Pacific Islander",30081,"us",666,666,"CDC"
75,75,2006,"All Origins","F","Black or African American",79599,"us",666,666,"CDC"
75,75,2006,"All Origins","M","American Indian or Alaska Native",3672,"us",666,666,"CDC"
75,75,2006,"All Origins","M","Asian or Pacific Islander",21317,"us",666,666,"CDC"
75,75,2006,"All Origins","M","Black or African American",51285,"us",666,666,"CDC"
75,75,2007,"All Origins","F","American Indian or Alaska Native",5080,"us",666,666,"CDC"
75,75,2007,"All Origins","F","Asian or Pacific Islander",30520,"us",666,666,"CDC"
75,75,2007,"All Origins","F","Black or African American",81613,"us",666,666,"CDC"
75,75,2007,"All Origins","M","American Indian or Alaska Native",3824,"us",666,666,"CDC"
75,75,2007,"All Origins","M","Asian or Pacific Islander",22330,"us",666,666,"CDC"
75,75,2007,"All Origins","M","Black or African American",52814,"us",666,666,"CDC"
75,75,2008,"All Origins","F","American Indian or Alaska Native",5237,"us",666,666,"CDC"
